slice_file_name,fsID,start,end,salience,fold,classID,class,path
50455-5-0-0.wav,50455,0.0,4.0,1,6,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/50455-5-0-0.wav
74507-0-0-23.wav,74507,11.5,15.5,1,2,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/74507-0-0-23.wav
119449-5-0-5.wav,119449,3.881958,7.881958,1,9,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold9/119449-5-0-5.wav
62837-7-1-31.wav,62837,277.206708,281.206708,1,3,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/62837-7-1-31.wav
138473-9-0-5.wav,138473,4.023034,8.023033999999999,2,3,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold3/138473-9-0-5.wav
46668-4-0-0.wav,46668,0.306953,4.306953,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/46668-4-0-0.wav
97606-7-0-0.wav,97606,0.0,3.167853,1,7,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/97606-7-0-0.wav
89443-9-0-1.wav,89443,0.5,4.5,1,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/89443-9-0-1.wav
144007-5-1-1.wav,144007,69.262626,73.262626,1,4,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/144007-5-1-1.wav
144007-5-1-10.wav,144007,73.762626,77.762626,1,4,5,engine_idling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/144007-5-1-10.wav
101848-9-0-9.wav,101848,4.5,8.5,1,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/101848-9-0-9.wav
158977-6-0-0.wav,158977,0.0,1.886562,1,4,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/158977-6-0-0.wav
46669-4-0-24.wav,46669,12.0,16.0,1,1,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/46669-4-0-24.wav
197073-3-4-3.wav,197073,11.209271,15.209271,1,1,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/197073-3-4-3.wav
189981-0-0-5.wav,189981,2.5,6.5,1,7,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/189981-0-0-5.wav
117889-9-0-12.wav,117889,7.96625,11.96625,2,10,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/117889-9-0-12.wav
71529-4-0-2.wav,71529,1.435671,5.435671,1,7,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/71529-4-0-2.wav
74850-9-0-5.wav,74850,2.5,6.5,2,7,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/74850-9-0-5.wav
188004-8-0-1.wav,188004,0.5,4.5,2,6,8,siren,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/188004-8-0-1.wav
148828-6-1-0.wav,148828,2.597597,3.691568,1,7,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/148828-6-1-0.wav
138015-3-0-1.wav,138015,0.5,4.5,1,1,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/138015-3-0-1.wav
22883-7-64-0.wav,22883,397.308239,398.145495,1,4,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/22883-7-64-0.wav
57320-0-0-21.wav,57320,10.5,14.5,2,1,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/57320-0-0-21.wav
177729-0-0-20.wav,177729,10.0,14.0,2,7,0,air_conditioner,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/177729-0-0-20.wav
132016-9-0-20.wav,132016,56.661108,60.661108,2,1,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold1/132016-9-0-20.wav
6902-2-0-12.wav,6902,6.0,10.0,1,7,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold7/6902-2-0-12.wav
162134-7-8-1.wav,162134,138.230266,142.230266,1,10,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/162134-7-8-1.wav
169098-7-1-0.wav,169098,32.848496,36.848496,2,2,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/169098-7-1-0.wav
58382-3-0-0.wav,58382,0.224342,4.224342,1,5,3,dog_bark,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/58382-3-0-0.wav
22883-7-23-0.wav,22883,134.399584,138.375201,1,4,7,jackhammer,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold4/22883-7-23-0.wav
129356-2-0-48.wav,129356,24.0,28.0,2,6,2,children_playing,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold6/129356-2-0-48.wav
180126-4-2-0.wav,180126,30.012301,32.070906,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/180126-4-2-0.wav
76086-4-0-50.wav,76086,25.0,29.0,1,2,4,drilling,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold2/76086-4-0-50.wav
83196-9-0-10.wav,83196,5.0,9.0,1,5,9,street_music,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold5/83196-9-0-10.wav
174292-6-2-0.wav,174292,10.079363,13.567632,1,10,6,gun_shot,/Users/anupamnautiyal/HomeLearning/python/MLwithAudio/data/audio/fold10/174292-6-2-0.wav
